Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000185960,SHOX,Gene Expression,0.0829784049239986,0.0,0.0,167,0.021762793453483125,160
ENSG00000121039,RDH10,Gene Expression,0.08295497939295232,0.0,0.0,13425,1.0785564425349703,7155
ENSG00000117592,PRDX6,Gene Expression,0.08289934651096786,0.0,0.0,33369,2.639615262995866,10285
ENSG00000203747,FCGR3A,Gene Expression,0.08282378674144594,0.0,0.0,15794,1.3355839088936594,8032
ENSG00000116044,NFE2L2,Gene Expression,0.08280121887355203,0.0,0.0,42416,3.3562076438995883,10730
ENSG00000158869,FCER1G,Gene Expression,0.08275937686188226,0.0,0.0,23561,2.0507578994353257,9569
ENSG00000241685,ARPC1A,Gene Expression,0.0827581224084654,0.0,0.0,18629,1.4820281242474032,8551
ENSG00000157542,KCNJ6,Gene Expression,0.08271776735970013,0.0,0.0,934,0.0876589754123535,825
ENSG00000082397,EPB41L3,Gene Expression,0.0827153836092184,0.0,0.0,14500,1.2438287845790965,7668
ENSG00000088538,DOCK3,Gene Expression,0.0825912787056504,0.0,0.0,1115,0.10556530213555755,957
ENSG00000109819,PPARGC1A,Gene Expression,0.08256956826963083,0.0,0.0,15436,1.2039718188712651,7777
ENSG00000159140,SON,Gene Expression,0.08254573029648568,0.0,0.0,24782,1.9953487514095618,9544
ENSG00000134910,STT3A,Gene Expression,0.08250713490779407,0.0,0.0,36492,2.890644537755603,10499
ENSG00000242616,GNG10,Gene Expression,0.08249825473398295,0.0,0.0,36841,2.934150398461861,10534
ENSG00000143816,WNT9A,Gene Expression,0.08249526414045376,0.0,0.0,10867,0.866210223515178,6458
ENSG00000136160,EDNRB,Gene Expression,0.08241227789510619,0.0,0.0,6839,0.5883814515200697,4357
ENSG00000109466,KLHL2,Gene Expression,0.08239001804212387,0.0,0.0,18164,1.445721141165339,8408
ENSG00000025434,NR1H3,Gene Expression,0.08236616162016626,0.0,0.0,14990,1.175910504501223,7498
ENSG00000182272,B4GALNT4,Gene Expression,0.08235260749277688,0.0,0.0,3350,0.2912159065433899,2700
ENSG00000151491,EPS8,Gene Expression,0.08234688860195094,0.0,0.0,7741,0.7162988869039963,5255
ENSG00000174437,ATP2A2,Gene Expression,0.0822811686948501,0.0,0.0,26697,2.146516327240066,9660
ENSG00000090863,GLG1,Gene Expression,0.08227974930072632,0.0,0.0,27976,2.262719724472351,9915
ENSG00000134590,RTL8C,Gene Expression,0.08227513161822865,0.0,0.0,26800,2.137035319359506,9746
ENSG00000140403,DNAJA4,Gene Expression,0.08223428784477381,0.0,0.0,15685,1.2930853153486161,7898
ENSG00000164683,HEY1,Gene Expression,0.08222006629433913,0.0,0.0,3843,0.3444142275792049,2882
ENSG00000168938,PPIC,Gene Expression,0.08217508412894904,0.0,0.0,23695,1.8870480302169885,9286
ENSG00000139517,LNX2,Gene Expression,0.08215915762694594,0.0,0.0,11716,0.9057211661516097,6652
ENSG00000101972,STAG2,Gene Expression,0.08212806735464498,0.0,0.0,37912,3.0087587188079,10564
ENSG00000006210,CX3CL1,Gene Expression,0.08211112791454545,0.0,0.0,3900,0.36096312819162635,2992
ENSG00000101298,SNPH,Gene Expression,0.08210786639988382,0.0,0.0,4457,0.37550753843507984,3383
ENSG00000101460,MAP1LC3A,Gene Expression,0.08210661130372854,0.0,0.0,24372,2.0137675096844125,9558
ENSG00000198792,TMEM184B,Gene Expression,0.08206634384144616,0.0,0.0,19945,1.690336391238797,9006
ENSG00000125652,ALKBH7,Gene Expression,0.08196445014370593,0.0,0.0,28566,2.2764644243709253,9932
ENSG00000152402,GUCY1A2,Gene Expression,0.08194283278771339,0.0,0.0,2235,0.2133150043998402,1825
ENSG00000165175,MID1IP1,Gene Expression,0.08193488588791176,0.0,0.0,15571,1.3363265342232975,8020
ENSG00000085563,ABCB1,Gene Expression,0.08188952387511556,0.0,0.0,7493,0.6773564675520276,5062
ENSG00000151135,TMEM263,Gene Expression,0.08186869458947374,0.0,0.0,38165,3.031350550939087,10619
ENSG00000117707,PROX1,Gene Expression,0.08184783825636485,0.0,0.0,2075,0.19474598760675327,1742
ENSG00000163041,H3F3A,Gene Expression,0.08175169815716998,0.0,0.0,68754,5.546664877461125,11366
ENSG00000167615,LENG8,Gene Expression,0.08174676145217388,0.0,0.0,107979,8.839385467069041,11580
ENSG00000196950,SLC39A10,Gene Expression,0.08167321563852602,0.0,0.0,18567,1.556881651518251,8688
ENSG00000125166,GOT2,Gene Expression,0.0816696033170049,0.0,0.0,26881,2.148846102824123,9785
ENSG00000153208,MERTK,Gene Expression,0.08159339777464118,0.0,0.0,12235,1.0919012286819176,7115
ENSG00000138758,SEPTIN11,Gene Expression,0.08153295345890495,0.0,0.0,28673,2.3956096038975345,10094
ENSG00000112210,RAB23,Gene Expression,0.08150518764422196,0.0,0.0,21225,1.6985791461816389,8955
ENSG00000174576,NPAS4,Gene Expression,0.08149766206040984,0.0,0.0,292,0.0255401326488869,259
ENSG00000167371,PRRT2,Gene Expression,0.08144575936487802,0.0,0.0,2919,0.2657591228800139,2377
ENSG00000197915,HRNR,Gene Expression,0.08144483281349629,0.0,0.0,656,0.07789658097891546,633
ENSG00000183722,LHFPL6,Gene Expression,0.0814133336879487,0.0,0.0,18450,1.6155209318360944,8711
ENSG00000103187,COTL1,Gene Expression,0.08138735778296617,0.0,0.0,20424,1.7618931265959834,8969
ENSG00000167964,RAB26,Gene Expression,0.0812914627644384,0.0,0.0,1133,0.10107037042904965,976
ENSG00000007944,MYLIP,Gene Expression,0.08128212414972608,0.0,0.0,8407,0.724085620734271,5578
ENSG00000138639,ARHGAP24,Gene Expression,0.08123916202166855,0.0,0.0,6863,0.6442617358085427,4967
ENSG00000008394,MGST1,Gene Expression,0.08118050737067271,0.0,0.0,5947,0.5146870323873796,4139
ENSG00000013306,SLC25A39,Gene Expression,0.08114206563593522,0.0,0.0,46336,3.7532569114164165,10986
ENSG00000272325,NUDT3,Gene Expression,0.08112336157085225,0.0,0.0,39863,3.277714120675613,10778
ENSG00000073464,CLCN4,Gene Expression,0.08107106197581618,0.0,0.0,6828,0.5775466468786236,4752
ENSG00000080573,COL5A3,Gene Expression,0.08106586599748737,0.0,0.0,4787,0.45638345343506304,3575
ENSG00000137804,NUSAP1,Gene Expression,0.0809948372103492,0.0,0.0,4854,0.37353781989105916,3375
ENSG00000151292,CSNK1G3,Gene Expression,0.08098630710759099,0.0,0.0,21568,1.6840177966344196,8986
ENSG00000104899,AMH,Gene Expression,0.08093885309645829,0.0,0.0,14430,1.1809533333127575,7704
ENSG00000112667,DNPH1,Gene Expression,0.08093856347434389,0.0,0.0,21297,1.6915971059345607,8867
ENSG00000001630,CYP51A1,Gene Expression,0.08092011441342757,0.0,0.0,15852,1.2494193023460547,7861
ENSG00000251664,PCDHA12,Gene Expression,0.08091249428850501,0.0,0.0,13932,1.0905603710570526,7397
ENSG00000168906,MAT2A,Gene Expression,0.08088910534593018,0.0,0.0,48892,4.059133098506552,11137
ENSG00000179104,TMTC2,Gene Expression,0.08088339345824988,0.0,0.0,2245,0.2074782702664856,1889
ENSG00000124205,EDN3,Gene Expression,0.08078361329197277,0.0,0.0,2043,0.1899960764723421,1786
ENSG00000013441,CLK1,Gene Expression,0.08077853690857735,0.0,0.0,42841,3.4270518442729574,10801
ENSG00000175497,DPP10,Gene Expression,0.08073813028949066,0.0,0.0,918,0.08458879903969908,775
ENSG00000125675,GRIA3,Gene Expression,0.08071683637033582,0.0,0.0,2939,0.2667221949376404,2362
ENSG00000064989,CALCRL,Gene Expression,0.08071242284644717,0.0,0.0,10702,0.9137391892115606,6111
ENSG00000138738,PRDM5,Gene Expression,0.080671483810312,0.0,0.0,16309,1.2594243487594514,7848
ENSG00000118946,PCDH17,Gene Expression,0.08067120103529206,0.0,0.0,1765,0.15879875388421702,1441
ENSG00000166337,TAF10,Gene Expression,0.08062255224809203,0.0,0.0,39355,3.1857358119985486,10732
ENSG00000211584,SLC48A1,Gene Expression,0.08058039565624536,0.0,0.0,27151,2.2218952759711375,9848
ENSG00000109654,TRIM2,Gene Expression,0.08055338953303047,0.0,0.0,19492,1.5977209132338082,8818
ENSG00000175985,PLEKHD1,Gene Expression,0.08054167979639323,0.0,0.0,1451,0.10963953692259783,1215
ENSG00000067066,SP100,Gene Expression,0.08053082557491589,0.0,0.0,39141,3.143942612530386,10643
ENSG00000100867,DHRS2,Gene Expression,0.08051346408878891,0.0,0.0,1213,0.10010311015795206,1096
ENSG00000139910,NOVA1,Gene Expression,0.0804868907720817,0.0,0.0,4622,0.41576555563425904,3581
ENSG00000100852,ARHGAP5,Gene Expression,0.08048387832322933,0.0,0.0,27620,2.1740583830856317,9770
ENSG00000166483,WEE1,Gene Expression,0.08046230669529617,0.0,0.0,13066,1.0071981475351266,6971
ENSG00000082153,BZW1,Gene Expression,0.08044989078861736,0.0,0.0,15340,1.1923382654659274,7707
ENSG00000178952,TUFM,Gene Expression,0.08036777981013736,0.0,0.0,50740,4.114658836603393,11089
ENSG00000173546,CSPG4,Gene Expression,0.08031199881785209,0.0,0.0,6273,0.5486081553817302,4227
ENSG00000185737,NRG3,Gene Expression,0.08030942182193619,0.0,0.0,1206,0.10645831417722078,1021
ENSG00000187122,SLIT1,Gene Expression,0.08030366296888733,0.0,0.0,691,0.0645678615557442,592
ENSG00000113583,C5orf15,Gene Expression,0.08024997456047123,0.0,0.0,24359,1.9236574229611798,9404
ENSG00000100650,SRSF5,Gene Expression,0.08022208266335604,0.0,0.0,56317,4.503954083598597,11181
ENSG00000111696,NT5DC3,Gene Expression,0.08019820529173385,0.0,0.0,12105,1.0268554359466242,7027
ENSG00000130758,MAP3K10,Gene Expression,0.08014184688348683,0.0,0.0,6611,0.5849114604166452,4729
ENSG00000167508,MVD,Gene Expression,0.08014095698265092,0.0,0.0,15040,1.1875158773845873,7565
ENSG00000101746,NOL4,Gene Expression,0.08012475626192361,0.0,0.0,607,0.055112583089581994,539
ENSG00000006740,ARHGAP44,Gene Expression,0.08010700878723219,0.0,0.0,2911,0.24711933427640276,2331
ENSG00000198223,CSF2RA,Gene Expression,0.08008964555986602,0.0,0.0,25109,2.138739139498751,9765
ENSG00000138028,CGREF1,Gene Expression,0.08007494238117198,0.0,0.0,2155,0.18833916378576684,1739
ENSG00000163909,HEYL,Gene Expression,0.08002857531417971,0.0,0.0,4624,0.42498629607036537,3285
ENSG00000196526,AFAP1,Gene Expression,0.07999406278887951,0.0,0.0,28094,2.2388505049582723,9826
ENSG00000123240,OPTN,Gene Expression,0.07989192497579867,0.0,0.0,23548,1.9391735415970202,9378
ENSG00000164619,BMPER,Gene Expression,0.07988952291899483,0.0,0.0,5389,0.4213004522145166,3877
ENSG00000140807,NKD1,Gene Expression,0.07985560046956766,0.0,0.0,2155,0.215119369626365,1820
ENSG00000114353,GNAI2,Gene Expression,0.07977488661087356,0.0,0.0,33551,2.7784377575123647,10427
ENSG00000147113,DIPK2B,Gene Expression,0.07974840111747912,0.0,0.0,1904,0.19383848548095337,1600
ENSG00000075223,SEMA3C,Gene Expression,0.07973778575798465,0.0,0.0,10736,0.9199076672959162,6466
ENSG00000124795,DEK,Gene Expression,0.07971289382038833,0.0,0.0,20157,1.5819253428292988,8667
ENSG00000114166,KAT2B,Gene Expression,0.0796990284206083,0.0,0.0,29099,2.344063764634819,9960
ENSG00000168386,FILIP1L,Gene Expression,0.07965465588044872,0.0,0.0,5155,0.49583462084107177,3877
ENSG00000118985,ELL2,Gene Expression,0.07960959689348988,0.0,0.0,14689,1.2610566016282363,7791
ENSG00000023902,PLEKHO1,Gene Expression,0.07959813663997405,0.0,0.0,17356,1.5339394867890077,8475
ENSG00000164300,SERINC5,Gene Expression,0.07956819827566745,0.0,0.0,19709,1.6701961474099767,8932
ENSG00000141526,SLC16A3,Gene Expression,0.07950713150579342,0.0,0.0,8746,0.7218228134975683,5582
ENSG00000104695,PPP2CB,Gene Expression,0.07949277894897003,0.0,0.0,19752,1.5788380753936597,8819
ENSG00000072163,LIMS2,Gene Expression,0.07943843473965034,0.0,0.0,22110,1.8337415642449235,9210
ENSG00000198431,TXNRD1,Gene Expression,0.07939833154654902,0.0,0.0,22099,1.7466088096937895,9016
ENSG00000144867,SRPRB,Gene Expression,0.0793777437510234,0.0,0.0,27646,2.187015539249388,9813
ENSG00000058866,DGKG,Gene Expression,0.07937769100221488,0.0,0.0,1520,0.13503720922494025,1282
ENSG00000198948,MFAP3L,Gene Expression,0.0792688276114611,0.0,0.0,3253,0.2819289040530705,2609
ENSG00000135750,KCNK1,Gene Expression,0.07923684434086929,0.0,0.0,10817,0.8779830700152768,6502
ENSG00000196581,AJAP1,Gene Expression,0.07917288241640896,0.0,0.0,977,0.09487853065117272,840
ENSG00000187546,AGMO,Gene Expression,0.07916298726572803,0.0,0.0,10368,0.8100290082507398,6288
ENSG00000163463,KRTCAP2,Gene Expression,0.07914684549584451,0.0,0.0,13479,1.0754779523675144,7295
ENSG00000169933,FRMPD4,Gene Expression,0.0791365605165846,0.0,0.0,750,0.0687886953964536,672
ENSG00000156515,HK1,Gene Expression,0.07913461712942393,0.0,0.0,16077,1.3522512078997608,8034
ENSG00000100077,GRK3,Gene Expression,0.07904913550466097,0.0,0.0,7435,0.6607641416676824,5143
ENSG00000103647,CORO2B,Gene Expression,0.0790161959130902,0.0,0.0,13080,1.114123477676095,7302
ENSG00000197043,ANXA6,Gene Expression,0.07899414259709153,0.0,0.0,48764,3.948061856005179,11045
ENSG00000130396,AFDN,Gene Expression,0.07898733079816754,0.0,0.0,24515,1.946025398437642,9407
ENSG00000165061,ZMAT4,Gene Expression,0.07898190152300964,0.0,0.0,704,0.0669929830476855,627
ENSG00000101230,ISM1,Gene Expression,0.07895820612524708,0.0,0.0,4404,0.3849756393936428,3314
ENSG00000138757,G3BP2,Gene Expression,0.0789410094358383,0.0,0.0,44667,3.5394703083359347,10886
ENSG00000139567,ACVRL1,Gene Expression,0.0789224299470338,0.0,0.0,8257,0.6706539083923145,5439
ENSG00000170801,HTRA3,Gene Expression,0.0788813398220668,0.0,0.0,4815,0.42130312341269666,3544
ENSG00000198513,ATL1,Gene Expression,0.07887608701572382,0.0,0.0,10736,0.8432022403606108,6285
ENSG00000169258,GPRIN1,Gene Expression,0.07886361468213375,0.0,0.0,1506,0.1347070014749704,1278
ENSG00000138792,ENPEP,Gene Expression,0.07884315209692114,0.0,0.0,9833,0.8184119284729158,6000
ENSG00000206190,ATP10A,Gene Expression,0.07880570419031564,0.0,0.0,14952,1.2751834407020004,7864
ENSG00000107719,PALD1,Gene Expression,0.07878302727697016,0.0,0.0,14080,1.2181705697408687,7662
ENSG00000188215,DCUN1D3,Gene Expression,0.07876796046548074,0.0,0.0,9721,0.8193799422685157,6197
ENSG00000114125,RNF7,Gene Expression,0.0787256367538986,0.0,0.0,55874,4.492610316803368,11192
ENSG00000213626,LBH,Gene Expression,0.07867091144374645,0.0,0.0,10570,0.9248834773954199,6356
ENSG00000170144,HNRNPA3,Gene Expression,0.07866784010397941,0.0,0.0,42532,3.411259075395864,10806
ENSG00000114446,IFT57,Gene Expression,0.07863466173946035,0.0,0.0,25628,2.0238724026361568,9564
ENSG00000113389,NPR3,Gene Expression,0.0786295302908245,0.0,0.0,4398,0.38137247675845054,3381
ENSG00000145337,PYURF,Gene Expression,0.07861975922449958,0.0,0.0,28750,2.2615902439342257,9866
ENSG00000135679,MDM2,Gene Expression,0.0785874801253066,0.0,0.0,28382,2.3247352216669923,10049
ENSG00000148341,SH3GLB2,Gene Expression,0.07858188167094991,0.0,0.0,40355,3.211145735275896,10654
ENSG00000115053,NCL,Gene Expression,0.07857958585880906,0.0,0.0,50572,4.002485308430341,11026
ENSG00000078369,GNB1,Gene Expression,0.078578919873469,0.0,0.0,46447,3.9038314158224794,11080
ENSG00000182704,TSKU,Gene Expression,0.078556123856346,0.0,0.0,17767,1.4331296720808777,8361
ENSG00000137809,ITGA11,Gene Expression,0.07849758616945099,0.0,0.0,9131,0.7775408330950543,5750
ENSG00000176769,TCERG1L,Gene Expression,0.07846791287652569,0.0,0.0,1954,0.14736529793726674,1593
ENSG00000149547,EI24,Gene Expression,0.07840049932871357,0.0,0.0,31560,2.589137205638062,10278
ENSG00000184500,PROS1,Gene Expression,0.07839847960747119,0.0,0.0,16481,1.3117331934590537,8160
ENSG00000104341,LAPTM4B,Gene Expression,0.07832065001940369,0.0,0.0,34799,2.7944136935686523,10455
ENSG00000204060,FOXO6,Gene Expression,0.07825197600131605,0.0,0.0,5641,0.45072082109231676,4120
ENSG00000145990,GFOD1,Gene Expression,0.07822429428765179,0.0,0.0,5325,0.48276286081106207,3903
ENSG00000131477,RAMP2,Gene Expression,0.078181712659154,0.0,0.0,21569,1.7580775548656475,9063
ENSG00000143198,MGST3,Gene Expression,0.07817705012609219,0.0,0.0,33522,2.775207002301429,10445
ENSG00000142949,PTPRF,Gene Expression,0.07815275925917002,0.0,0.0,17781,1.3602238042353791,8200
ENSG00000132002,DNAJB1,Gene Expression,0.07807036305860816,0.0,0.0,21963,1.7973769055058613,9083
ENSG00000119514,GALNT12,Gene Expression,0.07804653442440017,0.0,0.0,6944,0.5290824649499083,4717
ENSG00000018408,WWTR1,Gene Expression,0.07803693406016592,0.0,0.0,42507,3.411917070723885,10777
ENSG00000014824,SLC30A9,Gene Expression,0.07800145085202113,0.0,0.0,34974,2.7874272844873405,10460
ENSG00000276409,CCL14,Gene Expression,0.07799759316053188,0.0,0.0,585,0.062410534982959294,508
ENSG00000182054,IDH2,Gene Expression,0.0779972193642115,0.0,0.0,8271,0.7381627181609756,5575
ENSG00000163346,PBXIP1,Gene Expression,0.07791050894134652,0.0,0.0,27547,2.167491126918476,9732
ENSG00000103184,SEC14L5,Gene Expression,0.07790205377900737,0.0,0.0,1122,0.10608064233612773,971
ENSG00000124486,USP9X,Gene Expression,0.07789062412321715,0.0,0.0,50292,4.017215671173784,11037
ENSG00000111328,CDK2AP1,Gene Expression,0.0778462872386169,0.0,0.0,28161,2.301021195268004,9941
ENSG00000171724,VAT1L,Gene Expression,0.0778332900034966,0.0,0.0,2318,0.2125795692054769,1914
ENSG00000172572,PDE3A,Gene Expression,0.0778299219507389,0.0,0.0,6818,0.5494250972506822,4697
ENSG00000162086,ZNF75A,Gene Expression,0.07782211687098992,0.0,0.0,18549,1.4733285983078552,8548
ENSG00000153246,PLA2R1,Gene Expression,0.07780879792735707,0.0,0.0,14512,1.1515100387330366,7452
ENSG00000179776,CDH5,Gene Expression,0.07778641819118856,0.0,0.0,15614,1.2889413908914846,7903
ENSG00000189045,ANKDD1B,Gene Expression,0.07777263597121548,0.0,0.0,5033,0.38028097205271527,3683
ENSG00000169413,RNASE6,Gene Expression,0.07777085460617135,0.0,0.0,10466,0.9180625132253373,6381
ENSG00000050767,COL23A1,Gene Expression,0.07774316353905694,0.0,0.0,806,0.07663326457607603,692
ENSG00000164741,DLC1,Gene Expression,0.07774264555541666,0.0,0.0,6686,0.6190047209335637,4697
ENSG00000203485,INF2,Gene Expression,0.07773789076811906,0.0,0.0,31985,2.724321280809322,10380
ENSG00000169855,ROBO1,Gene Expression,0.07769795461142812,0.0,0.0,8374,0.731922975683557,5541
ENSG00000166888,STAT6,Gene Expression,0.07768567348124937,0.0,0.0,25412,2.043897051041801,9626
ENSG00000111961,SASH1,Gene Expression,0.07766950316806308,0.0,0.0,3737,0.35992298707171233,3008
ENSG00000077232,DNAJC10,Gene Expression,0.07765064143783486,0.0,0.0,24038,1.8825762333902323,9353
ENSG00000113732,ATP6V0E1,Gene Expression,0.077626404711707,0.0,0.0,41920,3.355208182202849,10769
ENSG00000011304,PTBP1,Gene Expression,0.07762004197708348,0.0,0.0,14164,1.1393982420490563,7474
ENSG00000173156,RHOD,Gene Expression,0.07759275938698396,0.0,0.0,16614,1.3173641383398762,8097
ENSG00000049130,KITLG,Gene Expression,0.07758527274872351,0.0,0.0,5210,0.3890656173180624,3745
ENSG00000006747,SCIN,Gene Expression,0.0775605671053883,0.0,0.0,4394,0.39565814168295665,3437
ENSG00000182827,ACBD3,Gene Expression,0.07752922767790225,0.0,0.0,35545,2.819582448422743,10383
ENSG00000084754,HADHA,Gene Expression,0.07750169437700881,0.0,0.0,52414,4.192243932334288,11096
ENSG00000172461,FUT9,Gene Expression,0.0774893930710879,0.0,0.0,1754,0.16347290912473253,1515
ENSG00000129625,REEP5,Gene Expression,0.07745999836156796,0.0,0.0,39086,3.2099422882689583,10731
ENSG00000129187,DCTD,Gene Expression,0.07737115818013897,0.0,0.0,32262,2.5581498878119646,10194
ENSG00000047849,MAP4,Gene Expression,0.07735298714142996,0.0,0.0,63442,5.293004417881019,11429
ENSG00000004142,POLDIP2,Gene Expression,0.07732289558447158,0.0,0.0,37628,3.0271595017112354,10572
ENSG00000132879,FBXO44,Gene Expression,0.07731063210728761,0.0,0.0,8247,0.7055552893455438,5431
ENSG00000164794,KCNV1,Gene Expression,0.0773102250442369,0.0,0.0,496,0.047268207314669464,430
ENSG00000103811,CTSH,Gene Expression,0.0772489002427995,0.0,0.0,25529,2.14096239596836,9693
ENSG00000130477,UNC13A,Gene Expression,0.07723234972922202,0.0,0.0,3578,0.3083833753041536,2851
